Wavenumbers	Absorbance	
2038.500	0.01208259	
2038.000	0.01222824	
2037.500	0.01239268	
2037.000	0.0125798	
2036.500	0.01278787	
2036.000	0.01301573	
2035.500	0.01326178	
2035.000	0.01352194	
2034.500	0.01379174	
2034.000	0.01406941	
2033.500	0.01435892	
2033.000	0.01466922	
2032.500	0.01500698	
2032.000	0.01537104	
2031.500	0.01575569	
2031.000	0.01615895	
2030.500	0.0165858	
2030.000	0.01704338	
2029.500	0.01753451	
2029.000	0.01805698	
2028.500	0.01860919	
2028.000	0.01919554	
2027.500	0.01982437	
2027.000	0.0205007	
2026.500	0.02122225	
2026.000	0.02198376	
2025.500	0.02278548	
2025.000	0.02363678	
2024.500	0.02455192	
2024.000	0.02554287	
2023.500	0.02661754	
2023.000	0.02778099	
2022.500	0.02903809	
2022.000	0.03039898	
2021.500	0.03187406	
2021.000	0.03346648	
2020.500	0.03517905	
2020.000	0.03701736	
2019.500	0.03897369	
2019.000	0.04102259	
2018.500	0.04314466	
2018.000	0.0453413	
2017.500	0.04761156	
2017.000	0.04992133	
2016.500	0.0522146	
2016.000	0.05445445	
2015.500	0.05663609	
2015.000	0.05875906	
2014.500	0.06080955	
2014.000	0.06277976	
2013.500	0.06469153	
2013.000	0.06658536	
2012.500	0.06849081	
2012.000	0.07041973	
2011.500	0.0723765	
2011.000	0.07436262	
2010.500	0.076379	
2010.000	0.07843233	
2009.500	0.08054154	
2009.000	0.08274119	
2008.500	0.08507382	
2008.000	0.08757452	
2007.500	0.09026876	
2007.000	0.09318513	
2006.500	0.09636235	
2006.000	0.09983982	
2005.500	0.1036445	
2005.000	0.1077866	
2004.500	0.1122597	
2004.000	0.1170387	
2003.500	0.1220784	
2003.000	0.1273164	
2002.500	0.13268	
2002.000	0.138093	
2001.500	0.1434866	
2001.000	0.1488128	
2000.500	0.1540453	
2000.000	0.1591679	
1999.500	0.1641746	
1999.000	0.1690837	
1998.500	0.1739455	
1998.000	0.1788243	
1997.500	0.1837776	
1997.000	0.1888587	
1996.500	0.1941236	
1996.000	0.1996435	
1995.500	0.2055226	
1995.000	0.2118876	
1994.500	0.2188515	
1994.000	0.2265287	
1993.500	0.2350991	
1993.000	0.2448174	
1992.500	0.2559267	
1992.000	0.268563	
1991.500	0.2827623	
1991.000	0.2985504	
1990.500	0.3160063	
1990.000	0.335266	
1989.500	0.3565242	
1989.000	0.3800374	
1988.500	0.4060728	
1988.000	0.4347952	
1987.500	0.4662203	
1987.000	0.5003345	
1986.500	0.537243	
1986.000	0.5771395	
1985.500	0.6201123	
1985.000	0.6660552	
1984.500	0.7148551	
1984.000	0.7665775	
1983.500	0.8211505	
1983.000	0.8775765	
1982.500	0.9320227	
1982.000	0.9743269	
1981.500	0.995784	
1981.000	1	
1980.500	0.9921053	
1980.000	0.9752767	
1979.500	0.9484169	
1979.000	0.9126994	
1978.500	0.876777	
1978.000	0.8448535	
1977.500	0.8151017	
1977.000	0.7851498	
1976.500	0.7537918	
1976.000	0.7211196	
1975.500	0.6887008	
1975.000	0.658491	
1974.500	0.6314947	
1974.000	0.6076218	
1973.500	0.5862615	
1973.000	0.5668317	
1972.500	0.5489686	
1972.000	0.5324565	
1971.500	0.5172354	
1971.000	0.5034373	
1970.500	0.4912512	
1970.000	0.4807281	
1969.500	0.4717548	
1969.000	0.4641801	
1968.500	0.4579044	
1968.000	0.4528636	
1967.500	0.4490081	
1967.000	0.4463193	
1966.500	0.4447897	
1966.000	0.4443683	
1965.500	0.4449693	
1965.000	0.4465616	
1964.500	0.449213	
1964.000	0.4530363	
1963.500	0.4581257	
1963.000	0.4645529	
1962.500	0.4723659	
1962.000	0.4815243	
1961.500	0.4918854	
1961.000	0.5033285	
1960.500	0.5158751	
1960.000	0.5296659	
1959.500	0.5448518	
1959.000	0.5614971	
1958.500	0.5794503	
1958.000	0.5981414	
1957.500	0.6164972	
1957.000	0.6332351	
1956.500	0.6473872	
1956.000	0.6586021	
1955.500	0.6670347	
1955.000	0.6727933	
1954.500	0.6751157	
1954.000	0.6721514	
1953.500	0.6622535	
1953.000	0.6456307	
1952.500	0.6241534	
1952.000	0.5998882	
1951.500	0.5742931	
1951.000	0.5482396	
1950.500	0.5221892	
1950.000	0.4963543	
1949.500	0.4709038	
1949.000	0.4460998	
1948.500	0.4222431	
1948.000	0.399571	
1947.500	0.3782326	
1947.000	0.3582861	
1946.500	0.3397128	
1946.000	0.3224707	
1945.500	0.3065281	
1945.000	0.29184	
1944.500	0.2783176	
1944.000	0.2658265	
1943.500	0.2542176	
1943.000	0.2433853	
1942.500	0.2333225	
1942.000	0.2241303	
1941.500	0.2159255	
1941.000	0.2086915	
1940.500	0.2022464	
1940.000	0.1963682	
1939.500	0.1909214	
1939.000	0.1858524	
1938.500	0.1810928	
1938.000	0.1765209	
1937.500	0.1720187	
1937.000	0.1675094	
1936.500	0.162953	
1936.000	0.1583511	
1935.500	0.1537499	
1935.000	0.1492255	
1934.500	0.144863	
1934.000	0.140729	
1933.500	0.136857	
1933.000	0.1332547	
1932.500	0.129913	
1932.000	0.126805	
1931.500	0.1238819	
1931.000	0.1210824	
1930.500	0.1183495	
1930.000	0.1156403	
1929.500	0.1129277	
1929.000	0.110202	
1928.500	0.1074804	
1928.000	0.1048117	
1927.500	0.1022616	
1927.000	0.09990465	
1926.500	0.09782287	
1926.000	0.09608512	
1925.500	0.09473509	
1925.000	0.09381189	
1924.500	0.09338399	
1924.000	0.09353591	
1923.500	0.09432439	
1923.000	0.09576644	
1922.500	0.09783871	
1922.000	0.1005083	
1921.500	0.1037533	
1921.000	0.10749	
1920.500	0.1115114	
1920.000	0.1155751	
1919.500	0.1195127	
1919.000	0.123169	
1918.500	0.1262506	
1918.000	0.1283227	
1917.500	0.1290631	
1917.000	0.1284841	
1916.500	0.1268105	
1916.000	0.1242578	
1915.500	0.1210332	
1915.000	0.1174437	
1914.500	0.1138653	
1914.000	0.1105903	
1913.500	0.1077792	
1913.000	0.1055504	
1912.500	0.1040089	
1912.000	0.1032194	
1911.500	0.1032385	
1911.000	0.1041365	
1910.500	0.1059578	
1910.000	0.1087129	
1909.500	0.1124232	
1909.000	0.1171482	
1908.500	0.1229527	
1908.000	0.1298574	
1907.500	0.137848	
1907.000	0.1469233	
1906.500	0.1571098	
1906.000	0.168432	
1905.500	0.1808873	
1905.000	0.1944476	
1904.500	0.2090402	
1904.000	0.2245014	
1903.500	0.2405571	
1903.000	0.2568369	
1902.500	0.2728672	
1902.000	0.2880262	
1901.500	0.3014854	
1901.000	0.3122424	
1900.500	0.3193295	
1900.000	0.3221031	
1899.500	0.3203929	
1899.000	0.3144741	
1898.500	0.3049808	
1898.000	0.2927963	
1897.500	0.2788862	
1897.000	0.2641284	
1896.500	0.249215	
1896.000	0.2346547	
1895.500	0.2208299	
1895.000	0.2080515	
1894.500	0.1965733	
1894.000	0.1865202	
1893.500	0.1778543	
1893.000	0.1704506	
1892.500	0.1641733	
1892.000	0.1588892	
1891.500	0.1544721	
1891.000	0.1508163	
1890.500	0.1478305	
1890.000	0.1454052	
1889.500	0.1433966	
1889.000	0.1416795	
1888.500	0.1401719	
1888.000	0.1387415	
1887.500	0.1371399	
1887.000	0.1350912	
1886.500	0.1324254	
1886.000	0.1291082	
1885.500	0.1251624	
1885.000	0.1206257	
1884.500	0.115598	
1884.000	0.1102456	
1883.500	0.1047508	
1883.000	0.09928287	
1882.500	0.09398519	
1882.000	0.08896655	
1881.500	0.08430441	
1881.000	0.08004458	
1880.500	0.07619705	
1880.000	0.07274111	
1879.500	0.0696354	
1879.000	0.06682699	
1878.500	0.06425987	
1878.000	0.06188398	
1877.500	0.05965435	
1877.000	0.05752938	
1876.500	0.05547506	
1876.000	0.05347552	
1875.500	0.05152951	
1875.000	0.04963692	
1874.500	0.04781629	
1874.000	0.04609107	
1873.500	0.04445743	
1873.000	0.04292718	
1872.500	0.04153715	
1872.000	0.04027786	
1871.500	0.03910318	
1871.000	0.03800588	
1870.500	0.03700724	
1870.000	0.03609279	
1869.500	0.03519888	
1869.000	0.0342873	
1868.500	0.03342297	
1868.000	0.03269191	
1867.500	0.03207296	
1867.000	0.0314723	
1866.500	0.03083688	
1866.000	0.03019043	
1865.500	0.02957033	
1865.000	0.02897947	
1864.500	0.02842478	
1864.000	0.02792817	
1863.500	0.02748942	
1863.000	0.02711263	
1862.500	0.02683023	
1862.000	0.0266596	
1861.500	0.02659736	
1861.000	0.02664671	
1860.500	0.02681581	
1860.000	0.02711401	
1859.500	0.02754739	
1859.000	0.02810951	
1858.500	0.02878368	
1858.000	0.02954919	
1857.500	0.0303766	
1857.000	0.03121759	
1856.500	0.03200421	
1856.000	0.03265815	
1855.500	0.03310165	
1855.000	0.03326773	
1854.500	0.03311132	
1854.000	0.0326177	
1853.500	0.03180572	
1853.000	0.03072796	
1852.500	0.02945558	
1852.000	0.02805678	
1851.500	0.02659248	
1851.000	0.02512213	
1850.500	0.02368802	
1850.000	0.02229833	
1849.500	0.02096726	
1849.000	0.01972606	
1848.500	0.01856027	
1848.000	0.01742843	
1847.500	0.01633957	
1847.000	0.01531899	
1846.500	0.01434526	
1846.000	0.01340242	
1845.500	0.01251407	
1845.000	0.01169469	
1844.500	0.01087185	
1844.000	0.009914644	
1843.500	0.008891517	
1843.000	0.008037999	
1842.500	0.007401159	
1842.000	0.006813279	
1841.500	0.006144992	
1841.000	0.005459663	
1840.500	0.004894466	
1840.000	0.004452551	
1839.500	0.004043426	
1839.000	0.0036442	
1838.500	0.003290455	
1838.000	0.002989593	
1837.500	0.002717804	
1837.000	0.002453647	
1836.500	0.002199972	
1836.000	0.00197212	
1835.500	0.001773929	
1835.000	0.001597307	
1834.500	0.001422362	
1834.000	0.001244147	
1833.500	0.001086952	
1833.000	0.0009546138	
1832.500	0.0008125599	
1832.000	0.0006459242	
1831.500	0.0004794788	
1831.000	0.0003336582	
1830.500	0.0001985244	
1830.000	4.388015E-5	
1829.500	-0.0001360354	
1829.000	-0.000278927	
1828.500	-0.0003225475	
1828.000	-0.0003180316	
1827.500	-0.0003710751	
1827.000	-0.0004978724	
1826.500	-0.0005996357	
1826.000	-0.0006014474	
1825.500	-0.0005658248	
1825.000	-0.0006025591	
1824.500	-0.0007072229	
1824.000	-0.000762341	
1823.500	-0.0007122928	
1823.000	-0.0006262893	
1822.500	-0.0005760678	
1822.000	-0.0005371748	
1821.500	-0.0004466968	
1821.000	-0.0002997884	
1820.500	-0.0001284145	
1820.000	6.363362E-5	
1819.500	0.0002925978	
1819.000	0.0005681942	
1818.500	0.0008997862	
1818.000	0.001283955	
1817.500	0.001699261	
1817.000	0.002132317	
1816.500	0.002590346	
1816.000	0.003091174	
1815.500	0.003640756	
1815.000	0.004216079	
1814.500	0.004793659	
1814.000	0.005386592	
1813.500	0.00600886	
1813.000	0.006628334	
1812.500	0.007199537	
1812.000	0.007710985	
1811.500	0.008174576	
1811.000	0.008578535	
1810.500	0.008874872	
1810.000	0.009035926	
1809.500	0.009098354	
1809.000	0.00911343	
1808.500	0.00907608	
1808.000	0.008946471	
1807.500	0.008727772	
1807.000	0.00847234	
1806.500	0.008218211	
1806.000	0.007968081	
1805.500	0.007710402	
1805.000	0.007437738	
1804.500	0.007168985	
1804.000	0.006932672	
1803.500	0.006742656	
1803.000	0.006607549	
1802.500	0.006516972	
1802.000	0.006419117	
1801.500	0.006270814	
1801.000	0.006103229	
1800.500	0.005969791	
1800.000	0.005861411	
1799.500	0.005726579	
1799.000	0.00556409	
1798.500	0.00543256	
1798.000	0.005368391	
1797.500	0.005356481	
1797.000	0.00534633	
1796.500	0.00532495	
1796.000	0.005367533	
1795.500	0.005504247	
1795.000	0.005664053	
1794.500	0.005849857	
1794.000	0.006153048	
1793.500	0.0065834	
1793.000	0.007001725	
1792.500	0.007246009	
1792.000	0.007365536	
1791.500	0.00755098	
1791.000	0.007824489	
1790.500	0.008043674	
1790.000	0.00816489	
1789.500	0.008306313	
1789.000	0.00855738	
1788.500	0.008871249	
1788.000	0.009169292	
1787.500	0.00945219	
1787.000	0.009751902	
1786.500	0.01006782	
1786.000	0.01041426	
1785.500	0.01079466	
1785.000	0.01112395	
1784.500	0.01132597	
1784.000	0.01145712	
1783.500	0.01161088	
1783.000	0.01178385	
1782.500	0.01192462	
1782.000	0.01204119	
1781.500	0.01219328	
1781.000	0.01238836	
1780.500	0.01255767	
1780.000	0.01266538	
1779.500	0.01275359	
1779.000	0.01284919	
1778.500	0.01290629	
1778.000	0.01287892	
1777.500	0.01279475	
1777.000	0.01269463	
1776.500	0.01259031	
1776.000	0.01249141	
1775.500	0.01237507	
1775.000	0.01220727	
1774.500	0.01204283	
1774.000	0.01197594	
1773.500	0.01199818	
1773.000	0.01198829	
1772.500	0.01184378	
1772.000	0.01168897	
1771.500	0.01172369	
1771.000	0.01187475	
1770.500	0.01194635	
1770.000	0.01194612	
1769.500	0.01205983	
1769.000	0.01240437	
1768.500	0.01286923	
1768.000	0.01324775	
1767.500	0.01353023	
1767.000	0.01386349	
1766.500	0.01429139	
1766.000	0.01473964	
1765.500	0.01516347	
1765.000	0.01562118	
1764.500	0.01617513	
1764.000	0.01678919	
1763.500	0.01743363	
1763.000	0.01818084	
1762.500	0.01907384	
1762.000	0.0200028	
1761.500	0.02080894	
1761.000	0.02149245	
1760.500	0.02219585	
1760.000	0.02299408	
1759.500	0.02382638	
1759.000	0.02463165	
1758.500	0.02547505	
1758.000	0.02648895	
1757.500	0.02770518	
1757.000	0.02899739	
1756.500	0.03021849	
1756.000	0.03133694	
1755.500	0.03240606	
1755.000	0.03348338	
1754.500	0.03459061	
1754.000	0.03571502	
1753.500	0.03686579	
1753.000	0.03811854	
1752.500	0.03957864	
1752.000	0.04130023	
1751.500	0.04313404	
1751.000	0.04478076	
1750.500	0.04622782	
1750.000	0.04780057	
1749.500	0.04972596	
1749.000	0.05198382	
1748.500	0.05451213	
1748.000	0.0573873	
1747.500	0.06072182	
1747.000	0.06445939	
1746.500	0.06845327	
1746.000	0.07262812	
1745.500	0.07694141	
1745.000	0.08133645	
1744.500	0.0857473	
1744.000	0.09006085	
1743.500	0.09411218	
1743.000	0.09767476	
1742.500	0.100509	
1742.000	0.1025389	
1741.500	0.103886	
1741.000	0.1047285	
1740.500	0.1051768	
1740.000	0.1052916	
1739.500	0.1052286	
1739.000	0.1052719	
1738.500	0.1057168	
1738.000	0.1067363	
1737.500	0.1083243	
1737.000	0.1104216	
1736.500	0.1131063	
1736.000	0.1166165	
1735.500	0.1212974	
1735.000	0.1275874	
1734.500	0.1358351	
1734.000	0.145803	
1733.500	0.1565804	
1733.000	0.1673731	
1732.500	0.1780988	
1732.000	0.1892129	
1731.500	0.2013661	
1731.000	0.2151499	
1730.500	0.2307636	
1730.000	0.247753	
1729.500	0.2651041	
1729.000	0.2816651	
1728.500	0.2965879	
1728.000	0.3094875	
1727.500	0.3202438	
1727.000	0.3287872	
1726.500	0.3350412	
1726.000	0.3390287	
1725.500	0.3410047	
1725.000	0.3413299	
1724.500	0.3401687	
1724.000	0.3374158	
1723.500	0.332889	
1723.000	0.3264241	
1722.500	0.317961	
1722.000	0.3076878	
1721.500	0.2960397	
1721.000	0.283593	
1720.500	0.2709274	
1720.000	0.2584603	
1719.500	0.2462804	
1719.000	0.2341644	
1718.500	0.2219741	
1718.000	0.2102016	
1717.500	0.199916	
1717.000	0.1919915	
1716.500	0.1865515	
1716.000	0.183093	
1715.500	0.1809822	
1715.000	0.1798673	
1714.500	0.1797529	
1714.000	0.1808285	
1713.500	0.1831618	
1713.000	0.1865327	
1712.500	0.1906671	
1712.000	0.1954737	
1711.500	0.2009468	
1711.000	0.2069602	
1710.500	0.2131572	
1710.000	0.2190404	
1709.500	0.2241028	
1709.000	0.2278354	
1708.500	0.2297625	
1708.000	0.2295288	
1707.500	0.2268958	
1707.000	0.2217336	
1706.500	0.2142082	
1706.000	0.2049316	
1705.500	0.1946323	
1705.000	0.1837304	
1704.500	0.172457	
1704.000	0.1612805	
1703.500	0.1508988	
1703.000	0.14183	
1702.500	0.1341165	
1702.000	0.1273598	
1701.500	0.1207458	
1701.000	0.113209	
1700.500	0.1044066	
1700.000	0.09547628	
1699.500	0.08804447	
1699.000	0.08261712	
1698.500	0.07854655	
1698.000	0.07500669	
1697.500	0.07159339	
1697.000	0.06825233	
1696.500	0.06501992	
1696.000	0.06191713	
1695.500	0.05903067	
1695.000	0.05670535	
1694.500	0.05513719	
1694.000	0.05403515	
1693.500	0.0530326	
1693.000	0.05204008	
1692.500	0.05115442	
1692.000	0.05044389	
1691.500	0.04983574	
1691.000	0.04921922	
1690.500	0.04853569	
1690.000	0.0477488	
1689.500	0.04684774	
1689.000	0.04583811	
1688.500	0.04472111	
1688.000	0.0434993	
1687.500	0.04219218	
1687.000	0.04085489	
1686.500	0.03954488	
1686.000	0.03823901	
1685.500	0.03681526	
1685.000	0.0351487	
1684.500	0.03340513	
1684.000	0.03209095	
1683.500	0.03133061	
1683.000	0.03067808	
1682.500	0.02984873	
1682.000	0.02893685	
1681.500	0.02814797	
1681.000	0.02757195	
1680.500	0.02715364	
1680.000	0.02683054	
1679.500	0.02657957	
1679.000	0.02638984	
1678.500	0.02623899	
1678.000	0.02609274	
1677.500	0.0259402	
1677.000	0.0258437	
1676.500	0.0258834	
1676.000	0.02600345	
1675.500	0.02597103	
1675.000	0.0255709	
1674.500	0.02491232	
1674.000	0.02427217	
1673.500	0.02372456	
1673.000	0.02321999	
1672.500	0.02276571	
1672.000	0.02241034	
1671.500	0.02215239	
1671.000	0.02195739	
1670.500	0.0218409	
1670.000	0.02180624	
1669.500	0.02171632	
1669.000	0.02141228	
1668.500	0.0209815	
1668.000	0.02066124	
1667.500	0.0205119	
1667.000	0.02040438	
1666.500	0.020286	
1666.000	0.02025396	
1665.500	0.02035762	
1665.000	0.02052941	
1664.500	0.02073253	
1664.000	0.02102419	
1663.500	0.02141913	
1663.000	0.02182034	
1662.500	0.02213479	
1662.000	0.02240935	
1661.500	0.022754	
1661.000	0.02317472	
1660.500	0.02360964	
1660.000	0.02405341	
1659.500	0.02456955	
1659.000	0.0251688	
1658.500	0.02578644	
1658.000	0.02641899	
1657.500	0.02712251	
1657.000	0.02789156	
1656.500	0.02870129	
1656.000	0.02956973	
1655.500	0.03055357	
1655.000	0.03156952	
1654.500	0.03249588	
1654.000	0.03331014	
1653.500	0.03429958	
1653.000	0.0357118	
1652.500	0.03682029	
1652.000	0.0371158	
1651.500	0.03718885	
1651.000	0.03747455	
1650.500	0.03785539	
1650.000	0.03821496	
1649.500	0.03860002	
1649.000	0.03915234	
1648.500	0.03980294	
1648.000	0.04040589	
1647.500	0.04095663	
1647.000	0.04160099	
1646.500	0.04234895	
1646.000	0.0429567	
1645.500	0.04323976	
1645.000	0.04333264	
1644.500	0.04343566	
1644.000	0.04356289	
1643.500	0.04367265	
1643.000	0.04378765	
1642.500	0.04395823	
1642.000	0.04418552	
1641.500	0.04439751	
1641.000	0.04457645	
1640.500	0.04476726	
1640.000	0.04495068	
1639.500	0.04509768	
1639.000	0.04525517	
1638.500	0.04547734	
1638.000	0.0457492	
1637.500	0.04602493	
1637.000	0.04635714	
1636.500	0.04684177	
1636.000	0.0474664	
1635.500	0.04807513	
1635.000	0.04847669	
1634.500	0.04872122	
1634.000	0.04900646	
1633.500	0.04938937	
1633.000	0.04984383	
1632.500	0.05042017	
1632.000	0.05119626	
1631.500	0.05216703	
1631.000	0.0532387	
1630.500	0.05430903	
1630.000	0.05531623	
1629.500	0.05622229	
1629.000	0.05699042	
1628.500	0.0575907	
1628.000	0.05796368	
1627.500	0.05801395	
1627.000	0.05772183	
1626.500	0.05715151	
1626.000	0.05636327	
1625.500	0.05539209	
1625.000	0.05428096	
1624.500	0.05307422	
1624.000	0.05177821	
1623.500	0.05037947	
1623.000	0.04895627	
1622.500	0.04768291	
1622.000	0.04663906	
1621.500	0.04575943	
1621.000	0.04494502	
1620.500	0.04419086	
1620.000	0.04358519	
1619.500	0.04314624	
1619.000	0.04278574	
1618.500	0.0424598	
1618.000	0.04220195	
1617.500	0.04198894	
1617.000	0.04172521	
1616.500	0.04133366	
1616.000	0.04093188	
1615.500	0.04071004	
1615.000	0.04062936	
1614.500	0.04055305	
1614.000	0.04046029	
1613.500	0.04043959	
1613.000	0.04055309	
1612.500	0.04076817	
1612.000	0.04102026	
1611.500	0.04130274	
1611.000	0.04160996	
1610.500	0.04190316	
1610.000	0.04216056	
1609.500	0.04236689	
1609.000	0.04248709	
1608.500	0.04248915	
1608.000	0.04236614	
1607.500	0.04211676	
1607.000	0.04172469	
1606.500	0.04118419	
1606.000	0.04051948	
1605.500	0.03975131	
1605.000	0.03886849	
1604.500	0.03786801	
1604.000	0.036792	
1603.500	0.03569335	
1603.000	0.03459813	
1602.500	0.03352014	
1602.000	0.03248851	
1601.500	0.03152736	
1601.000	0.03062623	
1600.500	0.02976769	
1600.000	0.02896302	
1599.500	0.028235	
1599.000	0.02757474	
1598.500	0.02695159	
1598.000	0.02636275	
1597.500	0.02582308	
1597.000	0.02532347	
1596.500	0.02484359	
1596.000	0.02439051	
1595.500	0.02398764	
1595.000	0.02363406	
1594.500	0.02330956	
1594.000	0.02301253	
1593.500	0.02276088	
1593.000	0.02255659	
1592.500	0.02238328	
1592.000	0.02224061	
1591.500	0.02214805	
1591.000	0.02211217	
1590.500	0.02211938	
1590.000	0.02216436	
1589.500	0.02225966	
1589.000	0.02240845	
1588.500	0.02259824	
1588.000	0.02282841	
1587.500	0.02310333	
1587.000	0.02340591	
1586.500	0.02371597	
1586.000	0.02404513	
1585.500	0.02441808	
1585.000	0.02482696	
1584.500	0.025241	
1584.000	0.0256518	
1583.500	0.02606897	
1583.000	0.02647695	
1582.500	0.02684668	
1582.000	0.02717712	
1581.500	0.02749163	
1581.000	0.02780731	
1580.500	0.02809863	
1580.000	0.02834577	
1579.500	0.02858398	
1579.000	0.02882208	
1578.500	0.02901587	
1578.000	0.02914837	
1577.500	0.02929249	
1577.000	0.02954688	
1576.500	0.0299411	
1576.000	0.03035615	
1575.500	0.0306839	
1575.000	0.03099364	
1574.500	0.03132473	
1574.000	0.03163354	
1573.500	0.03194157	
1573.000	0.03235569	
1572.500	0.03293344	
1572.000	0.03363875	
1571.500	0.03441325	
1571.000	0.0352875	
1570.500	0.03629039	
1570.000	0.03737632	
1569.500	0.03847014	
1569.000	0.0394816	
1568.500	0.04037821	
1568.000	0.04119739	
1567.500	0.04197709	
1567.000	0.04274793	
1566.500	0.04356992	
1566.000	0.04450759	
1565.500	0.04556228	
1565.000	0.04667938	
1564.500	0.04780029	
1564.000	0.04889178	
1563.500	0.0499846	
1563.000	0.0510941	
1562.500	0.05218292	
1562.000	0.05329147	
1561.500	0.05457305	
1561.000	0.05620201	
1560.500	0.05815012	
1560.000	0.06005142	
1559.500	0.06167405	
1559.000	0.06320839	
1558.500	0.06475745	
1558.000	0.06606966	
1557.500	0.06683577	
1557.000	0.06711838	
1556.500	0.06720482	
1556.000	0.06724645	
1555.500	0.06729758	
1555.000	0.06738643	
1554.500	0.06742622	
1554.000	0.067211	
1553.500	0.06671588	
1553.000	0.06611003	
1552.500	0.06547989	
1552.000	0.06483358	
1551.500	0.06419661	
1551.000	0.0636404	
1550.500	0.0631936	
