250,4
251,3.522878745
252,3.301029996
253,3
254,2.769551079
255,2.552841969
256,2.356547324
257,2.180456064
258,2.026872146
259,1.89279003
260,1.779891912
261,1.671620397
262,1.571865206
263,1.478861916
264,1.370590401
265,1.279840697
266,1.19859629
267,1.123205024
268,1.057000407
269,0.995678626
270,0.938547521
271,0.885055584
272,0.83209219
273,0.785421046
274,0.742561433
275,0.702239489
276,0.661942125
277,0.628562683
278,0.615825861
279,0.686343653
280,0.622147581
281,0.503623946
282,0.457921854
283,0.42078822
284,0.392652223
285,0.370284667
286,0.359121221
287,0.425274416
288,0.439137305
289,0.348528148
290,0.348721986
291,0.308830066
292,0.265120197
293,0.24910608
294,0.232176502
295,0.214029875
296,0.198527686
297,0.184090349
298,0.169796401
299,0.156954189
300,0.147337056
301,0.139302726
302,0.131590697
303,0.125750177
304,0.11850122
305,0.111876693
306,0.107237765
307,0.102482871
308,0.096421706
309,0.094743951
310,0.091461368
311,0.088043811
312,0.085445301
313,0.081340707
314,0.079302866
315,0.077067043
316,0.075565636
317,0.074275473
318,0.072373038
319,0.070019409
320,0.067881528
321,0.067120542
322,0.067120542
323,0.067424777
324,0.064391981
325,0.064341614
326,0.063486258
327,0.063084319
328,0.061530312
329,0.063184769
330,0.065097742
331,0.071296973
332,0.079667928
333,0.099687503
334,0.122340756
335,0.088576035
336,0.077845675
337,0.076031035
338,0.072424345
339,0.069764347
340,0.072065318
341,0.073657553
342,0.073246095
343,0.073709013
344,0.079772289
345,0.081602661
346,0.077430231
347,0.085022528
348,0.089856039
349,0.083125121
350,0.072629637
351,0.072065318
352,0.074584763
353,0.072014053
354,0.073040512
355,0.071757817
356,0.077274542
357,0.0918368
358,0.129362037
359,0.208660296
360,0.439495585
361,0.661942125
362,0.377578726
363,0.240785569
364,0.182104243
365,0.154220033
366,0.117247844
367,0.097072904
368,0.091783147
369,0.088842391
370,0.080033299
371,0.064895979
372,0.05487623
373,0.051782706
374,0.050951708
375,0.050561199
376,0.051293691
377,0.051489231
378,0.051342568
379,0.052713355
380,0.05744632
381,0.072629637
382,0.077637903
383,0.065350077
384,0.062281556
385,0.073811951
386,0.082599532
387,0.074791079
388,0.061780582
389,0.055418636
390,0.05744632
391,0.057991947
392,0.055467979
393,0.052468254
394,0.050561199
395,0.049635146
396,0.049732532
397,0.049197177
398,0.049197177
399,0.049586461
400,0.049489107
401,0.050756409
402,0.04982994
403,0.049732532
404,0.050658793
405,0.049343117
406,0.050366076
407,0.051195954
408,0.052125345
409,0.052811434
410,0.055418636
411,0.059184791
412,0.066310291
413,0.079354999
414,0.091514981
415,0.094527938
416,0.097344525
417,0.121765531
418,0.162727297
419,0.173471694
420,0.146545159
421,0.110250225
422,0.084652938
423,0.077741777
424,0.09017663
425,0.096530171
426,0.090337015
427,0.078313525
428,0.067881528
429,0.061980903
430,0.057892691
431,0.058289851
432,0.059085262
433,0.060530669
434,0.061380218
435,0.062081097
436,0.06469431
437,0.070223567
438,0.079094396
439,0.089962876
440,0.106848787
441,0.134244776
442,0.190238335
