Wavelength,Abs,
752.2250366,0.04627481103,
751.9421387,0.0449527353,
751.8006592,0.04496146366,
751.5177612,0.04518229514,
751.2348022,0.04504033551,
750.9517822,0.04517200962,
750.8103027,0.0456995517,
750.5272827,0.04536366835,
750.2442017,0.0447011441,
749.9611206,0.04460449144,
749.8195801,0.04508498684,
749.536438,0.0445427075,
749.2532959,0.04542988166,
748.9700928,0.0462137647,
748.6868286,0.04493599758,
748.5452271,0.044464726,
748.2619629,0.04528022557,
747.9786987,0.04433424026,
747.6953735,0.04502382502,
747.5537109,0.04461321235,
747.2703247,0.04497943446,
746.9869385,0.0452731885,
746.7034912,0.04598095641,
746.5617676,0.04540162906,
746.2783203,0.04505871236,
745.994812,0.04468281195,
745.7113037,0.04494386166,
745.569519,0.04498586431,
745.2860107,0.04494297504,
745.0023804,0.04405839741,
744.71875,0.0448904112,
744.4351196,0.04553766921,
744.2932739,0.04481150955,
744.0095825,0.04516684264,
743.7258911,0.04482671991,
743.4421387,0.04541048035,
743.3002319,0.04505676031,
743.0164185,0.04479563981,
742.732605,0.04560284689,
742.4487305,0.04456943646,
742.3068237,0.04430677742,
742.0229492,0.04454012588,
741.7390137,0.04425927997,
741.4550781,0.04583384469,
741.3130493,0.04532884061,
741.0290527,0.0449061133,
740.7450562,0.04410758987,
740.4609985,0.04512002319,
740.3189697,0.04474582151,
740.0348511,0.04536016285,
739.7507324,0.04404094815,
739.4666138,0.04526985437,
739.1824341,0.0444798097,
739.0403442,0.04414005578,
738.7561035,0.0453767702,
738.4718628,0.04562053084,
738.187561,0.04504472762,
738.0454102,0.0433492884,
737.7611084,0.04444287717,
737.4767456,0.04556377605,
737.1923828,0.04584940523,
737.0501709,0.04452294484,
736.7657471,0.0458208397,
736.4813232,0.04469755664,
736.1968384,0.04443507642,
736.0545654,0.04522130266,
735.7700195,0.04526873305,
735.4854736,0.04571646079,
735.2009277,0.04567475989,
735.0585938,0.04521544278,
734.7739868,0.04498965666,
734.4893799,0.04473133013,
734.2046509,0.04489012435,
734.0623169,0.04564270005,
733.7775879,0.04492655396,
733.4928589,0.04566572979,
733.2080688,0.04498434439,
733.0656738,0.04545247182,
732.7808838,0.04481251538,
732.4960327,0.04535363987,
732.2111816,0.04430453852,
732.0687256,0.04476866126,
731.7838135,0.0449459888,
731.4988403,0.04445139319,
731.2138672,0.04525540397,
730.928894,0.0448172763,
730.786377,0.04502132535,
730.5013428,0.04403616488,
730.2162476,0.0450437218,
729.9311523,0.04447029158,
729.7885742,0.04373603314,
729.503418,0.04538749158,
729.2182617,0.04464250058,
728.9331055,0.04440253228,
728.7904663,0.04390199482,
728.505249,0.0442738682,
728.2199707,0.04328170419,
727.9346924,0.04442902654,
727.7919922,0.04570892453,
727.5066528,0.04423457012,
727.2213135,0.04583059251,
726.9359131,0.04475741461,
726.7932129,0.04425366223,
726.5077515,0.04376374558,
726.22229,0.04475936666,
725.9368286,0.04354248941,
725.7940674,0.04426592961,
725.5085449,0.04446641728,
725.2229614,0.04532053694,
724.9373779,0.04510078207,
724.7945557,0.04479099065,
724.5089111,0.04393808171,
724.2232666,0.04456562176,
723.937561,0.04572229832,
723.7947388,0.044551339,
723.5090332,0.04509590194,
723.2232666,0.04408329353,
722.937439,0.04516313598,
722.7945557,0.04485117272,
722.508728,0.04520627856,
722.2229004,0.04524632543,
721.9370117,0.04441592097,
721.7940674,0.04471617937,
721.5081177,0.04496993124,
721.222168,0.04460764676,
720.9362183,0.04455759376,
720.7932129,0.04395300522,
720.5071411,0.04524316639,
720.2211304,0.04446039721,
719.9350586,0.04557697102,
719.7919922,0.04435499385,
719.5058594,0.04467317089,
719.2197266,0.04378032312,
718.9335327,0.04391405359,
718.7904663,0.0443158932,
718.5042725,0.04501509294,
718.2180176,0.04490559548,
717.9317017,0.04435943812,
717.7885742,0.04450673983,
717.5022583,0.04519817978,
717.2159424,0.04400774464,
716.9295654,0.04358533025,
716.786377,0.04485148937,
716.499939,0.04419585317,
716.213501,0.04463283345,
716.0703125,0.0448272936,
715.7838135,0.04420135543,
715.4973145,0.04434341192,
715.2107544,0.04422984272,
715.0675049,0.04439347237,
714.7809448,0.04379335046,
714.4943237,0.04487324506,
714.2077026,0.04466355965,
714.0643921,0.04459580034,
713.77771,0.04434499145,
713.4910278,0.04386717081,
713.2042847,0.0444766283,
713.0609131,0.04413091391,
712.7741089,0.04425073788,
712.4873657,0.04498761892,
712.2005005,0.04474289343,
712.0571289,0.04460256919,
711.7702637,0.04445850477,
711.4833374,0.04476983845,
711.1964111,0.04430261999,
711.0529785,0.04469236359,
710.7659912,0.04492764175,
710.4790039,0.04416063055,
710.1920166,0.04536608234,
710.0484619,0.04471947998,
709.7614136,0.04438796639,
709.4743652,0.04440694675,
709.1872559,0.04476828873,
709.0437012,0.04446122795,
708.7565308,0.04441325366,
708.4693604,0.04474045336,
708.1821289,0.04464806616,
708.0385132,0.04506049305,
707.7512817,0.04481142387,
707.4639893,0.04400800541,
707.3203735,0.04391734675,
707.0330811,0.04438252002,
706.7457275,0.04428178072,
706.458374,0.04463025182,
706.3146362,0.04508441314,
706.0272217,0.04419453442,
705.7398071,0.04431141913,
705.4523315,0.04395443946,
705.3085938,0.04440880939,
705.0211182,0.04466737434,
704.7335815,0.0439526625,
704.4459839,0.04505268112,
704.3022461,0.04480542615,
704.0145874,0.04440126941,
703.7269897,0.04419496283,
703.4393311,0.04430866614,
703.2954712,0.04427031428,
703.0078125,0.04450714216,
702.7200928,0.04491742328,
702.432312,0.04449672997,
702.2884521,0.04464063793,
702.0006714,0.0443969965,
701.7128296,0.04467437416,
701.5689087,0.04459602758,
701.2810669,0.04452093691,
700.9931641,0.04463446885,
700.7052612,0.04492422566,
700.5613403,0.04478180781,
700.2733765,0.04419333115,
699.9854126,0.04459511116,
699.6973877,0.04432474822,
699.5533447,0.04492038116,
699.2653198,0.04492474347,
698.9772339,0.04436528683,
698.6891479,0.04495732859,
698.545105,0.04414979741,
698.256958,0.04444918409,
697.968811,0.04469606653,
697.680603,0.04450553656,
697.536499,0.04446346685,
697.24823,0.04465566948,
696.960022,0.04417332634,
696.8158569,0.04463111237,
696.5275269,0.0448089838,
696.2392578,0.04463498667,
695.9508667,0.04500269145,
695.8067017,0.04519700259,
695.5183105,0.04525583237,
695.2298584,0.04431563243,
694.9414063,0.04454614595,
694.7971802,0.04439401627,
694.508728,0.04503459111,
694.2202148,0.04435298964,
693.9316406,0.04377070442,
693.7873535,0.04480086267,
693.4987793,0.0453469716,
693.210144,0.04439805821,
693.0658569,0.04469821975,
692.7772217,0.044136215,
692.4885254,0.04502953589,
692.1998291,0.04558033496,
692.055481,0.04462336749,
691.7667236,0.04511408135,
691.4779663,0.04414455593,
691.1891479,0.04459941387,
691.0447388,0.04448632151,
690.7559204,0.04467847943,
690.467041,0.04445038736,
690.1781616,0.04473311082,
690.0336914,0.0450823158,
689.744812,0.04459235817,
689.4558105,0.04475790262,
689.3113403,0.04443453252,
689.0223389,0.04466579854,
688.7333374,0.04499766603,
688.4442749,0.04548423365,
688.2997437,0.04509254172,
688.0106812,0.04511551559,
687.7215576,0.04493662715,
687.4324341,0.04460311309,
687.2878418,0.04364789277,
686.9986572,0.04469841719,
686.7094727,0.04441325366,
686.5648193,0.04422998428,
686.2755737,0.04465632886,
685.9863281,0.0450977385,
685.6970215,0.04437150806,
685.5523682,0.04521380737,
685.2630005,0.04466453567,
684.9736328,0.04512987658,
684.6842651,0.04498471692,
684.5395508,0.04456037283,
684.2501221,0.04423342645,
683.9606934,0.0442272611,
683.815918,0.04452575371,
683.5264282,0.04505983368,
683.2368774,0.04532053694,
682.9473267,0.04432606697,
682.8025513,0.0443959944,
682.5130005,0.0438955538,
682.2233887,0.04531231895,
681.9337158,0.04424013197,
681.7888794,0.0445535779,
681.4992065,0.04490703344,
681.2095337,0.04560445622,
681.0646362,0.04475773126,
680.7749023,0.04500360787,
680.4851074,0.04527163506,
680.1953125,0.04463134333,
680.050415,0.04443636537,
679.7605591,0.04376778379,
679.4707031,0.0447957553,
679.1808472,0.04373371229,
679.0358887,0.04506775737,
678.7459106,0.0450704284,
678.4559937,0.04578859359,
678.3109741,0.04467058927,
678.0209961,0.04480244219,
677.730957,0.04517916217,
677.440918,0.04548779503,
677.2958984,0.04490286857,
677.0057983,0.04493458942,
676.7156982,0.04563542455,
676.5706177,0.04458576068,
676.2804565,0.04411650077,
675.9902954,0.04455446452,
675.7000732,0.04521730915,
675.5549927,0.04529416189,
675.2647705,0.04513619468,
674.9744873,0.04604047164,
674.6842041,0.04574384168,
674.5390015,0.04527784139,
674.2487183,0.04577916116,
673.958313,0.04555664584,
673.8131104,0.04528117552,
673.5227661,0.04567850009,
673.2322998,0.04671319947,
672.9418945,0.04530608281,
672.7966309,0.04630968347,
672.5061646,0.0473494418,
672.2156372,0.04707479104,
672.0703735,0.04739594832,
671.7797852,0.04651486501,
671.4891968,0.04755696282,
671.1986084,0.04797658324,
671.0532837,0.04815941676,
670.7626343,0.04794117063,
670.4719849,0.04897247255,
670.1812744,0.04963864759,
670.0359497,0.04985066503,
669.7451782,0.04982372001,
669.4544678,0.05158653483,
669.309021,0.05177611485,
669.0182495,0.05369792134,
668.727417,0.05421923846,
668.4365845,0.05445360392,
668.2911377,0.05761988088,
668.0002441,0.05923601612,
667.7093506,0.060487587,
667.5638428,0.06188125908,
667.2728882,0.06222332641,
666.9819336,0.06561391801,
666.690918,0.06775476038,
666.5454102,0.07004220784,
666.2543945,0.07202784717,
665.9633179,0.07213058323,
665.817749,0.07320234179,
665.5266724,0.0750746727,
665.2355347,0.07683593035,
664.9443359,0.07761625946,
664.7987671,0.0787114948,
664.5075684,0.0814416334,
664.2163696,0.08214946091,
664.0707397,0.08314856887,
663.77948,0.08345466852,
663.4881592,0.08511982113,
663.1968384,0.08745160699,
663.0512085,0.08823625743,
662.7598267,0.08969384432,
662.4684448,0.08978878707,
662.3227539,0.09002226591,
662.0313721,0.08898162842,
661.7399292,0.08929727226,
661.4484253,0.08875769377,
661.3027344,0.08949498832,
661.0112305,0.08875416964,
660.7196655,0.08792306483,
660.4281006,0.08757393062,
660.2823486,0.08710000664,
659.9907227,0.08580194414,
659.6990967,0.0848576799,
659.5532837,0.0856217593,
659.2616577,0.08452307433,
658.9699707,0.08356206119,
658.6782837,0.08306929469,
658.5324097,0.08203372359,
658.2406616,0.08152797818,
657.9488525,0.08090223372,
657.8029785,0.08018728346,
657.5111694,0.0807339251,
657.2193604,0.0800087899,
656.9274902,0.07970203459,
656.7815552,0.07942181081,
656.489624,0.07796776295,
656.1976929,0.0785414204,
656.0517578,0.07879704982,
655.7597656,0.0790977031,
655.4677734,0.07883553952,
655.3217773,0.07923546433,
655.0297852,0.07945606858,
654.7377319,0.08177065104,
654.4456787,0.08170725405,
654.2996216,0.08324503899,
654.0075073,0.0849012062,
653.715332,0.08586420864,
653.5692749,0.08688949049,
653.2770996,0.08811222762,
652.9849243,0.09121793509,
652.692688,0.09359986335,
652.5465698,0.09313610196,
652.2542725,0.0967919156,
651.9619751,0.09823272377,
651.8158569,0.09958261997,
651.5234985,0.1032974869,
651.2312012,0.1069438532,
650.9387817,0.1070513874,
650.7926025,0.1108416915,
650.5001831,0.1136239395,
650.2077637,0.1172523797,
650.0615234,0.1184053272,
649.769043,0.1197943091,
649.4765625,0.1221348643,
649.184021,0.1256121248,
649.0377197,0.1268607229,
648.7451782,0.1280358434,
648.4525757,0.1278865337,
648.3062744,0.1270754039,
648.0136719,0.1266635358,
647.7210083,0.1252796352,
647.4283447,0.1254133284,
647.2819824,0.1254485101,
646.9892578,0.1234458536,
646.6965332,0.1236447468,
646.5501709,0.1232589856,
646.2573853,0.1222585738,
645.9645996,0.1230043992,
645.8181763,0.1224281341,
645.5253296,0.1220715642,
645.2324829,0.1207865551,
644.9395752,0.1215939969,
644.7931519,0.1206859201,
644.5001831,0.1192694232,
644.2072754,0.1192719489,
644.060791,0.1194121912,
643.7677612,0.1186280772,
643.4747925,0.1186367497,
643.1817627,0.1193670705,
643.0352173,0.1194724143,
642.7421265,0.1196433678,
642.4490356,0.120944865,
642.3024902,0.1220459193,
642.0093384,0.1226840988,
641.7161865,0.1258570999,
641.5695801,0.125388965,
641.2763672,0.1297552139,
640.9831543,0.1336038709,
640.6899414,0.1373042315,
640.5432739,0.1370869279,
640.25,0.1419485211,
639.9567261,0.1479227692,
639.8100586,0.1483102739,
639.5166626,0.1521049887,
639.2233276,0.1540249437,
638.9299316,0.1608959883,
638.7832031,0.161469385,
638.4898071,0.166298613,
638.1963501,0.1679077446,
638.0496216,0.1681278944,
637.7561035,0.1702606678,
637.4625854,0.1705548912,
637.3157959,0.1709709615,
637.0222778,0.1708942652,
636.7286987,0.1707472652,
636.4350586,0.1685295552,
636.288269,0.1679202765,
635.9946289,0.1658951342,
635.7009888,0.1646241099,
635.5541382,0.1628701687,
635.260437,0.1587641537,
634.9666748,0.1554796398,
634.8198242,0.1538857967,
634.526062,0.1517737061,
634.2322998,0.1465502828,
633.9384766,0.1405899674,
633.7915649,0.1388752609,
633.4976807,0.1335964501,
633.2037964,0.129236877,
633.0568848,0.1260997653,
632.7630005,0.1186678484,
632.4690552,0.1126994044,
632.3220825,0.1112831235,
632.0280762,0.1065719426,
631.7340698,0.09768754244,
631.4400635,0.09404336661,
631.2930298,0.09175888449,
630.9990234,0.08912523091,
630.7049561,0.08398740739,
630.5578613,0.08078246564,
630.2637329,0.07880599052,
629.9696045,0.07639122754,
629.8225708,0.07538375258,
629.5283813,0.07168401778,
629.2341919,0.06940432638,
628.9399414,0.06776577234,
628.7928467,0.06724732369,
628.4985352,0.06547074765,
628.2042847,0.06380241364,
628.0571289,0.06312084943,
627.7628174,0.06244349107,
627.4684448,0.06182646006,
627.3212891,0.06042558327,
627.0269165,0.05838881806,
626.7324829,0.05834813416,
626.4380493,0.05782967806,
626.2908325,0.05745926127,
625.9963379,0.05631190166,
625.7018433,0.05595696718,
625.5546265,0.05506949872,
625.2600708,0.0549814105,
624.9655151,0.05488652363,
624.8182373,0.05471402034,
624.5236816,0.05383357033,
624.2290649,0.05199778453,
623.9343872,0.05307656527,
623.7871094,0.05282747746,
623.4924316,0.05198188126,
623.1977539,0.05130721256,
623.050354,0.05276085809,
622.7556152,0.05154901743,
622.4608765,0.05145977437,
622.3134766,0.05058641359,
622.0186768,0.05082921311,
621.723877,0.05068885908,
621.4290771,0.0501379706,
621.2816162,0.04924789071,
620.9867554,0.04911699891,
620.6918335,0.04928726703,
620.5443726,0.0493991226,
620.2494507,0.04998215288,
619.9544678,0.04851819575,
619.8070068,0.04844835401,
619.5120239,0.0485426262,
619.21698,0.04848331586,
619.069458,0.04833159596,
618.7744141,0.04722524062,
618.4793701,0.04733526707,
618.1842651,0.04706530273,
618.0366821,0.04682052881,
617.7415161,0.04733526707,
617.4464111,0.04691121727,
617.2987671,0.04652616009,
617.0036011,0.04583045095,
616.708374,0.04666209221,
616.56073,0.046391882,
616.2655029,0.04625928774,
615.9702148,0.04687485471,
615.8225708,0.04642719775,
615.5272827,0.04614714533,
615.2319336,0.04590433091,
614.9365234,0.04595879838,
614.7888794,0.04634919763,
614.4934692,0.04665949941,
614.1980591,0.04567933455,
614.050293,0.04599105567,
613.7548828,0.0452876091,
613.4594116,0.04562070221,
613.3116455,0.0452905111,
613.0161133,0.04569843039,
612.7205811,0.04568281397,
612.5728149,0.04548673332,
612.2772217,0.04616180062,
611.9816284,0.04591212794,
611.6859741,0.04613603279,
611.538208,0.04563700408,
611.2424927,0.04523293674,
610.9468384,0.04604873061,
610.7990112,0.04555831105,
610.5032959,0.04598296806,
610.2075195,0.04506905004,
610.0596313,0.04513742775,
609.763855,0.04577599838,
609.4680786,0.04465873912,
609.3201904,0.04520283267,
609.024353,0.04510655627,
608.7284546,0.04497529939,
608.4326172,0.04505971819,
608.284668,0.04429702833,
607.9887085,0.04538191482,
607.6928101,0.04486526549,
607.5447998,0.04539659992,
607.2488403,0.04481960088,
606.9528198,0.04468418658,
606.8048096,0.04485625401,
606.5087891,0.04488794133,
606.2127075,0.04516735673,
606.0646973,0.04557852447,
605.7686157,0.04540191591,
605.4724731,0.04580674693,
605.1763306,0.04518918693,
605.0282593,0.04551884159,
604.7321167,0.04509452358,
604.4359131,0.04548716545,
604.2877808,0.04472472891,
603.9915771,0.04444138333,
603.6953125,0.04522294179,
603.5471802,0.04501802474,
603.2508545,0.04551004618,
602.9545898,0.04563430324,
602.8063965,0.04485194758,
602.5100708,0.0453190729,
602.2136841,0.0452113077,
602.0654907,0.04550113529,
601.769104,0.04593474045,
601.4726563,0.04575332999,
601.1762085,0.04543307051,
601.0279541,0.04570185021,
600.7315063,0.04542623088,
600.4349976,0.04478978366,
600.2866821,0.04507772252,
599.9901733,0.04586269706,
599.6936035,0.04622139782,
599.5452881,0.04650996998,
599.2487183,0.04542165995,
598.9520874,0.04610917717,
598.803772,0.04524385557,
598.5070801,0.04538481683,
598.2103882,0.04531947523,
598.0620728,0.04550182447,
597.7653198,0.04621166363,
597.4686279,0.04517425224,
597.3202515,0.04581221193,
597.0234375,0.04571827129,
596.7266235,0.0455163978,
596.4298096,0.04481142387,
596.2814331,0.04593799263,
595.9845581,0.04595836625,
595.6876831,0.04572995007,
595.5392456,0.04482620209,
595.2423096,0.04501285404,
594.9453735,0.04513817653,
594.796875,0.0454220064,
594.499939,0.0454242751,
594.2029419,0.04550113529,
594.0544434,0.04518456385,
593.7573853,0.04473018274,
593.4603271,0.04471904784,
593.3118286,0.04512189329,
593.0147095,0.04548018053,
592.7176514,0.04500082508,
592.5690918,0.04431087524,
592.2719116,0.04519930109,
591.9747314,0.04491641745,
591.6775513,0.04433010891,
591.5289917,0.04492107034,
591.2317505,0.0446068421,
590.9345093,0.04420482367,
590.7858887,0.04455240071,
590.4885864,0.04506112263,
590.1912842,0.04482697695,
590.0426025,0.04446619004,
589.7453003,0.04480186477,
589.447937,0.04397480562,
589.2992554,0.04421210289,
589.0018311,0.04485039786,
588.7044678,0.04465684667,
588.5557251,0.04448070005,
588.2583008,0.04486604035,
587.9608154,0.04491808265,
587.8120728,0.04382974282,
587.5145874,0.04523520544,
587.217041,0.04429043457,
587.0682373,0.04491547123,
586.7706909,0.04410893843,
586.4730835,0.04492907971,
586.3242798,0.04491633177,
586.0266724,0.04517637566,
585.7290649,0.04574107751,
585.4313965,0.04522380233,
585.2825317,0.04419272766,
584.9848633,0.04466080666,
584.6871338,0.04529576749,
584.538269,0.04527781159,
584.2404785,0.04486974329,
583.942749,0.04442091286,
583.7938232,0.04558438808,
583.4960327,0.04528735206,
583.1981812,0.04510250688,
583.0492554,0.04450983927,
582.7514038,0.04396795854,
582.4534912,0.04512545466,
582.3045654,0.04484913498,
582.0066528,0.04517686367,
581.7086792,0.04513165727,
581.5596924,0.0455359444,
581.2617188,0.04478421807,
580.9637451,0.04418206587,
580.8146973,0.04461039975,
580.5166626,0.04482769594,
580.2186279,0.04508831725,
580.0695801,0.045200333,
579.7714844,0.04483139887,
579.4733887,0.04479322955,
579.3243408,0.04494165257,
579.0261841,0.04512582719,
578.7280273,0.04507217929,
578.4298096,0.04497733712,
578.2807007,0.04480691627,
577.9824829,0.04465784878,
577.6842651,0.04417688027,
577.5350952,0.04449130967,
577.2368164,0.04446185753,
576.9385376,0.04474518821,
576.7893677,0.04415997118,
576.4910278,0.04457084462,
576.192688,0.04492767155,
576.0435181,0.04479867965,
575.7451172,0.0443970561,
575.4467163,0.04417094588,
575.2974854,0.04509911686,
574.9990234,0.04415604472,
574.7005615,0.04562225565,
574.5513306,0.04520219937,
574.2528076,0.04443106055,
573.9542847,0.04502744228,
573.8050537,0.04452328756,
573.5064697,0.04502939433,
573.2078857,0.04566026852,
573.0585938,0.04572154954,
572.7600098,0.04483857378,
572.4613647,0.04501460493,
572.3120117,0.04465701804,
572.0133667,0.04453771561,
571.7146606,0.04456292838,
571.5653076,0.04414813593,
571.2666016,0.0451046899,
570.9678345,0.04523443058,
570.8184814,0.04378562048,
570.5197144,0.04423820972,
570.2208862,0.045948755,
570.0714722,0.0450114198,
569.772644,0.04473242164,
569.4738159,0.04540335387,
569.3244019,0.04495844617,
569.0255127,0.04492089897,
568.7265625,0.04385792091,
568.4276733,0.04460695758,
568.2781982,0.04554937035,
567.979187,0.04483960569,
567.6802368,0.04517367855,
567.5307007,0.04572022706,
567.2316895,0.0459135063,
566.9326782,0.04468774423,
566.7831421,0.04482086375,
566.4840698,0.04497214034,
566.1849976,0.04583663493,
566.0354004,0.04485140368,
565.7362671,0.0447790511,
565.4371338,0.04509707913,
565.2875366,0.04575603455,
564.9884033,0.04494386166,
564.6891479,0.04592167959,
564.5395508,0.04557337612,
564.2403564,0.04543643445,
563.94104,0.04539743438,
563.7914429,0.04540904239,
563.4921265,0.04566219449,
563.1928101,0.04549305514,
563.0431519,0.04574939236,
562.7438354,0.04553085938,
562.444458,0.0455028601,
562.2947388,0.04456571117,
561.9953613,0.04560477287,
561.6959229,0.04572166502,
561.5462036,0.0454855822,
561.2467651,0.04606997222,
560.9473267,0.04558082297,
560.7975464,0.0452343449,
560.4980469,0.0453726314,
560.1985474,0.04512519389,
560.0487671,0.04628808424,
559.7492065,0.04573630542,
559.449585,0.0454749465,
559.2998047,0.04525629431,
559.0001831,0.04592636973,
558.7005615,0.04594161734,
558.5507202,0.04613738507,
558.2510376,0.04611648619,
557.951355,0.0476167798,
557.8015137,0.04653365165,
557.50177,0.04661462456,
557.2020264,0.04763194546,
557.0521851,0.04736488685,
556.7523804,0.04783807322,
556.4525757,0.04871229082,
556.3026733,0.04815296829,
556.0028687,0.0498178266,
555.7030029,0.05174310133,
555.5531006,0.05154563487,
555.2531738,0.0532300435,
554.9533081,0.05246497691,
554.8033447,0.05523702875,
554.503418,0.05753736198,
554.2034302,0.05932850391,
554.0534668,0.06019710377,
553.753479,0.06136316061,
553.4534302,0.06360136718,
553.3034668,0.06563036144,
553.003418,0.06784611195,
552.7033081,0.06967399269,
552.5532837,0.07026235759,
552.2531738,0.0712737143,
551.953064,0.07318803668,
551.8030396,0.07310537994,
551.5028687,0.07373611629,
551.2026978,0.07581978291,
551.0526123,0.07772689313,
550.7523804,0.07862595469,
550.4521484,0.08051208407,
550.302063,0.08169047534,
550.0018311,0.08240368217,
549.7015381,0.08561287075,
549.5513916,0.08758431673,
549.2510986,0.0895909071,
548.9507446,0.09258949012,
548.8005981,0.09450858086,
