3.999158e+002,2.097367e+000
4.001569e+002,2.047477e+000
4.003979e+002,2.034625e+000
4.006390e+002,2.066110e+000
4.008800e+002,2.149040e+000
4.011211e+002,2.293793e+000
4.013622e+002,2.514900e+000
4.016032e+002,2.830773e+000
4.018443e+002,3.222714e+000
4.020853e+002,3.360505e+000
4.023264e+002,3.096628e+000
4.025674e+002,2.840755e+000
4.028085e+002,2.668057e+000
4.030496e+002,2.553385e+000
4.032906e+002,2.475464e+000
4.035317e+002,2.424547e+000
4.037727e+002,2.399370e+000
4.040138e+002,2.404565e+000
4.042549e+002,2.446045e+000
4.044959e+002,2.527729e+000
4.047370e+002,2.643609e+000
4.049780e+002,2.761186e+000
4.052191e+002,2.814971e+000
4.054601e+002,2.767907e+000
4.057012e+002,2.675277e+000
4.059423e+002,2.603909e+000
4.061833e+002,2.590836e+000
4.064244e+002,2.657538e+000
4.066654e+002,2.841689e+000
4.069065e+002,3.301920e+000
4.071476e+002,6.000000e+000
4.073886e+002,6.000000e+000
4.076297e+002,6.000000e+000
4.078707e+002,6.000000e+000
4.081118e+002,6.000000e+000
4.083528e+002,5.994313e+000
4.085939e+002,5.986784e+000
4.088350e+002,3.367054e+000
4.090760e+002,2.946183e+000
4.093171e+002,2.731804e+000
4.095581e+002,2.633152e+000
4.097992e+002,2.619282e+000
4.100403e+002,2.700392e+000
4.102813e+002,2.900134e+000
4.105224e+002,3.304749e+000
4.107634e+002,3.894139e+000
4.110045e+002,3.757335e+000
4.112455e+002,3.263912e+000
4.114866e+002,2.951930e+000
4.117277e+002,2.822192e+000
4.119687e+002,2.614382e+000
4.122098e+002,2.652084e+000
4.124508e+002,2.741578e+000
4.126919e+002,2.821239e+000
4.129330e+002,3.101273e+000
4.131740e+002,3.429918e+000
4.134151e+002,3.744241e+000
4.136561e+002,4.780788e+000
4.138972e+002,6.000000e+000
4.141382e+002,6.000000e+000
4.143793e+002,5.970027e+000
4.146204e+002,6.000000e+000
4.148614e+002,6.000000e+000
4.151025e+002,6.000000e+000
4.153435e+002,6.000000e+000
4.155846e+002,6.000000e+000
4.158257e+002,6.000000e+000
4.160667e+002,5.935085e+000
4.163078e+002,5.895916e+000
4.165488e+002,5.876456e+000
4.167899e+002,5.849360e+000
4.170309e+002,5.855430e+000
4.172720e+002,5.901940e+000
4.175131e+002,5.875581e+000
4.177541e+002,5.961394e+000
4.179952e+002,5.967035e+000
4.182362e+002,5.946548e+000
4.184773e+002,5.941793e+000
4.187184e+002,3.576061e+000
4.189594e+002,2.872526e+000
4.192005e+002,2.618723e+000
4.194415e+002,2.640440e+000
4.196826e+002,2.628181e+000
4.199236e+002,2.697862e+000
4.201647e+002,2.753443e+000
4.204058e+002,3.112678e+000
4.206468e+002,5.931756e+000
4.208879e+002,5.922804e+000
4.211289e+002,5.889997e+000
4.213700e+002,5.837752e+000
4.216111e+002,5.826890e+000
4.218521e+002,3.524113e+000
4.220932e+002,2.848764e+000
4.223342e+002,2.623426e+000
4.225753e+002,2.543210e+000
4.228163e+002,2.458762e+000
4.230574e+002,2.425533e+000
4.232985e+002,2.447178e+000
4.235395e+002,2.532508e+000
4.237806e+002,2.689463e+000
4.240216e+002,2.939748e+000
4.242627e+002,3.434999e+000
4.245038e+002,5.747833e+000
4.247448e+002,5.761343e+000
4.249859e+002,5.806877e+000
4.252269e+002,5.889235e+000
4.254680e+002,5.943313e+000
4.257090e+002,5.926669e+000
4.259501e+002,5.901928e+000
4.261912e+002,5.814950e+000
4.264322e+002,5.808727e+000
4.266733e+002,5.808149e+000
4.269143e+002,5.818148e+000
4.271554e+002,5.830866e+000
4.273965e+002,5.838724e+000
4.276375e+002,5.841716e+000
4.278786e+002,5.845069e+000
4.281196e+002,5.853485e+000
4.283607e+002,5.900610e+000
4.286017e+002,2.953552e+000
4.288428e+002,2.656597e+000
4.290839e+002,2.535530e+000
4.293249e+002,2.498930e+000
4.295660e+002,2.430753e+000
4.298070e+002,2.446158e+000
4.300481e+002,2.425155e+000
4.302892e+002,2.477022e+000
4.305302e+002,2.435373e+000
4.307713e+002,2.434093e+000
4.310123e+002,2.423283e+000
4.312534e+002,2.429618e+000
4.314944e+002,2.407403e+000
4.317355e+002,2.352405e+000
4.319766e+002,2.277038e+000
