Wavenumbers	Absorbance	
3425.500	-0.002632736	
3425.000	-0.002571226	
3424.500	-0.002518949	
3424.000	-0.002476844	
3423.500	-0.002439616	
3423.000	-0.002400184	
3422.500	-0.002357234	
3422.000	-0.002318438	
3421.500	-0.002295364	
3421.000	-0.002293276	
3420.500	-0.002308626	
3420.000	-0.002334705	
3419.500	-0.002365064	
3419.000	-0.002391524	
3418.500	-0.002403519	
3418.000	-0.002392881	
3417.500	-0.002358807	
3417.000	-0.002310208	
3416.500	-0.002257561	
3416.000	-0.002205958	
3415.500	-0.002152387	
3415.000	-0.002093373	
3414.500	-0.002030964	
3414.000	-0.001970725	
3413.500	-0.001914846	
3413.000	-0.001860258	
3412.500	-0.001803903	
3412.000	-0.001747944	
3411.500	-0.001698685	
3411.000	-0.001660636	
3410.500	-0.001633025	
3410.000	-0.001610287	
3409.500	-0.001582923	
3409.000	-0.00154183	
3408.500	-0.001481334	
3408.000	-0.001403028	
3407.500	-0.00131382	
3407.000	-0.001221294	
3406.500	-0.001126663	
3406.000	-0.001024119	
3405.500	-0.0009089292	
3405.000	-0.0007849183	
3404.500	-0.0006598068	
3404.000	-0.0005347911	
3403.500	-0.000404025	
3403.000	-0.0002665208	
3402.500	-0.0001342288	
3402.000	-2.248697E-5	
3401.500	6.358364E-5	
3401.000	0.0001315385	
3400.500	0.0001912489	
3400.000	0.0002487242	
3399.500	0.0003059928	
3399.000	0.0003623353	
3398.500	0.000413744	
3398.000	0.0004582139	
3397.500	0.0005037591	
3397.000	0.0005661517	
3396.500	0.0006568735	
3396.000	0.00077422	
3395.500	0.0009071032	
3395.000	0.001046124	
3394.500	0.001189764	
3394.000	0.001336254	
3393.500	0.001476263	
3393.000	0.001597872	
3392.500	0.001699475	
3392.000	0.00179485	
3391.500	0.001901328	
3391.000	0.002023206	
3390.500	0.002149504	
3390.000	0.002265944	
3389.500	0.002366048	
3389.000	0.002449722	
3388.500	0.002522377	
3388.000	0.00259454	
3387.500	0.002679161	
3387.000	0.002781066	
3386.500	0.002890462	
3386.000	0.00299197	
3385.500	0.003079256	
3385.000	0.003159786	
3384.500	0.003245059	
3384.000	0.003338432	
3383.500	0.003435857	
3383.000	0.003534469	
3382.500	0.003635809	
3382.000	0.003741635	
3381.500	0.003848371	
3381.000	0.003948524	
3380.500	0.004037717	
3380.000	0.004120562	
3379.500	0.004208363	
3379.000	0.004311787	
3378.500	0.004433873	
3378.000	0.004570442	
3377.500	0.004714584	
3377.000	0.004861999	
3376.500	0.005012035	
3376.000	0.005166682	
3375.500	0.00532811	
3375.000	0.005498363	
3374.500	0.005676751	
3374.000	0.005858284	
3373.500	0.00603527	
3373.000	0.006204112	
3372.500	0.006369773	
3372.000	0.006542564	
3371.500	0.006729273	
3371.000	0.006928552	
3370.500	0.007133744	
3370.000	0.00733846	
3369.500	0.007538327	
3369.000	0.007729631	
3368.500	0.007908262	
3368.000	0.008068091	
3367.500	0.008203272	
3367.000	0.008312505	
3366.500	0.008405887	
3366.000	0.008501379	
3365.500	0.008613174	
3365.000	0.008743204	
3364.500	0.008884669	
3364.000	0.009031694	
3363.500	0.009183395	
3363.000	0.009345171	
3362.500	0.009522002	
3362.000	0.009716405	
3361.500	0.009923629	
3361.000	0.01013664	
3360.500	0.0103524	
3360.000	0.01057604	
3359.500	0.01081468	
3359.000	0.01106582	
3358.500	0.0113118	
3358.000	0.01152855	
3357.500	0.01170522	
3357.000	0.01185558	
3356.500	0.01201066	
3356.000	0.01219659	
3355.500	0.01241855	
3355.000	0.0126657	
3354.500	0.01292398	
3354.000	0.01318367	
3353.500	0.01343691	
3353.000	0.01367696	
3352.500	0.01390122	
3352.000	0.01411107	
3351.500	0.01430959	
3351.000	0.01449999	
3350.500	0.01468806	
3350.000	0.01488132	
3349.500	0.01508216	
3349.000	0.01528425	
3348.500	0.01547849	
3348.000	0.01566301	
3347.500	0.01584539	
3347.000	0.01603554	
3346.500	0.01623728	
3346.000	0.01644917	
3345.500	0.0166685	
3345.000	0.0168933	
3344.500	0.01712161	
3344.000	0.01735545	
3343.500	0.01760245	
3343.000	0.01787321	
3342.500	0.01816974	
3342.000	0.01848042	
3341.500	0.01878623	
3341.000	0.01907294	
3340.500	0.0193376	
3340.000	0.01958768	
3339.500	0.01983511	
3339.000	0.02008949	
3338.500	0.0203519	
3338.000	0.02061374	
3337.500	0.02086168	
3337.000	0.02108698	
3336.500	0.02128911	
3336.000	0.02147532	
3335.500	0.02165521	
3335.000	0.02183592	
3334.500	0.02202084	
3334.000	0.02221215	
3333.500	0.02241163	
3333.000	0.02261699	
3332.500	0.02281928	
3332.000	0.02300789	
3331.500	0.02317758	
3331.000	0.02333225	
3330.500	0.0234817	
3330.000	0.02363746	
3329.500	0.02380923	
3329.000	0.02400135	
3328.500	0.02421395	
3328.000	0.02444601	
3327.500	0.02470091	
3327.000	0.02498241	
3326.500	0.02529051	
3326.000	0.0256162	
3325.500	0.02594661	
3325.000	0.02627102	
3324.500	0.02658743	
3324.000	0.02690249	
3323.500	0.02722454	
3323.000	0.02755286	
3322.500	0.02787459	
3322.000	0.02817472	
3321.500	0.02844911	
3321.000	0.02870879	
3320.500	0.02897264	
3320.000	0.02925725	
3319.500	0.02957263	
3319.000	0.02992066	
3318.500	0.03029796	
3318.000	0.03069713	
3317.500	0.03111064	
3317.000	0.03152896	
3316.500	0.03193984	
3316.000	0.03233144	
3315.500	0.03270087	
3315.000	0.0330579	
3314.500	0.0334158	
3314.000	0.03377877	
3313.500	0.03413794	
3313.000	0.03448077	
3312.500	0.03480301	
3312.000	0.03511198	
3311.500	0.03542036	
3311.000	0.03573795	
3310.500	0.03606752	
3310.000	0.03640514	
3309.500	0.03674311	
3309.000	0.03707425	
3308.500	0.03739474	
3308.000	0.03770583	
3307.500	0.03801016	
3307.000	0.03830583	
3306.500	0.03858306	
3306.000	0.03883046	
3305.500	0.03904326	
3305.000	0.03922917	
3304.500	0.03940577	
3304.000	0.03959328	
3303.500	0.03980622	
3303.000	0.04004901	
3302.500	0.04031813	
3302.000	0.04060573	
3301.500	0.04090718	
3301.000	0.04122279	
3300.500	0.04155759	
3300.000	0.04191683	
3299.500	0.04230344	
3299.000	0.042715	
3298.500	0.04314941	
3298.000	0.04360403	
3297.500	0.04407433	
3297.000	0.04454899	
3296.500	0.0450116	
3296.000	0.04545104	
3295.500	0.04587041	
3295.000	0.04628493	
3294.500	0.04670948	
3294.000	0.04714665	
3293.500	0.04758644	
3293.000	0.04801611	
3292.500	0.04842981	
3292.000	0.04883131	
3291.500	0.04923041	
3291.000	0.04964055	
3290.500	0.05007598	
3290.000	0.05055128	
3289.500	0.05107317	
3289.000	0.0516428	
3288.500	0.05225195	
3288.000	0.05289347	
3287.500	0.0535596	
3287.000	0.05424454	
3286.500	0.05493929	
3286.000	0.05563391	
3285.500	0.05632129	
3285.000	0.05700408	
3284.500	0.05769365	
3284.000	0.05840473	
3283.500	0.05914554	
3283.000	0.0599179	
3282.500	0.06071547	
3282.000	0.06153186	
3281.500	0.06236379	
3281.000	0.06321906	
3280.500	0.06411395	
3280.000	0.0650629	
3279.500	0.0660582	
3279.000	0.06707474	
3278.500	0.0680872	
3278.000	0.06908621	
3277.500	0.07007263	
3277.000	0.07103897	
3276.500	0.07196499	
3276.000	0.07282853	
3275.500	0.07362237	
3275.000	0.07435122	
3274.500	0.07502291	
3274.000	0.07563245	
3273.500	0.07617427	
3273.000	0.07664056	
3272.500	0.07703612	
3272.000	0.07737387	
3271.500	0.07767274	
3271.000	0.07795215	
3270.500	0.0782265	
3270.000	0.07849639	
3269.500	0.07875119	
3269.000	0.07897802	
3268.500	0.07917661	
3268.000	0.07935882	
3267.500	0.07954068	
3267.000	0.07973335	
3266.500	0.07994199	
3266.000	0.08017036	
3265.500	0.08042413	
3265.000	0.08071109	
3264.500	0.08103766	
3264.000	0.0814074	
3263.500	0.08181397	
3263.000	0.08225161	
3262.500	0.08271917	
3262.000	0.08322604	
3261.500	0.08378159	
3261.000	0.08439188	
3260.500	0.08505069	
3260.000	0.08574613	
3259.500	0.08646118	
3259.000	0.08718485	
3258.500	0.08791511	
3258.000	0.08866175	
3257.500	0.08943265	
3257.000	0.09022557	
3256.500	0.09103297	
3256.000	0.09185396	
3255.500	0.09269997	
3255.000	0.09358116	
3254.500	0.09449603	
3254.000	0.09542995	
3253.500	0.09636206	
3253.000	0.09727266	
3252.500	0.09815027	
3252.000	0.09899889	
3251.500	0.09983534	
3251.000	0.100676	
3250.500	0.1015225	
3250.000	0.1023653	
3249.500	0.1031964	
3249.000	0.1040165	
3248.500	0.1048255	
3248.000	0.1056141	
3247.500	0.1063668	
3247.000	0.1070746	
3246.500	0.1077416	
3246.000	0.1083801	
3245.500	0.1090007	
3245.000	0.1096111	
3244.500	0.1102156	
3244.000	0.1108163	
3243.500	0.1114092	
3243.000	0.1119887	
3242.500	0.1125597	
3242.000	0.1131434	
3241.500	0.1137648	
3241.000	0.1144337	
3240.500	0.1151427	
3240.000	0.1158826	
3239.500	0.1166521	
3239.000	0.1174498	
3238.500	0.1182675	
3238.000	0.1190964	
3237.500	0.1199367	
3237.000	0.120795	
3236.500	0.1216755	
3236.000	0.1225731	
3235.500	0.1234807	
3235.000	0.1243902	
3234.500	0.1252959	
3234.000	0.1261969	
3233.500	0.1270997	
3233.000	0.1280144	
3232.500	0.12895	
3232.000	0.1299103	
3231.500	0.1308968	
3231.000	0.131908	
3230.500	0.1329434	
3230.000	0.1339991	
3229.500	0.1350688	
3229.000	0.1361422	
3228.500	0.1372131	
3228.000	0.1382843	
3227.500	0.1393653	
3227.000	0.1404615	
3226.500	0.1415692	
3226.000	0.1426819	
3225.500	0.1437989	
3225.000	0.1449253	
3224.500	0.1460668	
3224.000	0.1472262	
3223.500	0.1484023	
3223.000	0.1495896	
3222.500	0.1507822	
3222.000	0.1519794	
3221.500	0.1531893	
3221.000	0.1544202	
3220.500	0.1556744	
3220.000	0.156945	
3219.500	0.1582263	
3219.000	0.1595169	
3218.500	0.1608204	
3218.000	0.1621382	
3217.500	0.1634673	
3217.000	0.1648014	
3216.500	0.1661389	
3216.000	0.1674855	
3215.500	0.1688515	
3215.000	0.1702439	
3214.500	0.1716618	
3214.000	0.1730962	
3213.500	0.1745335	
3213.000	0.1759623	
3212.500	0.1773801	
3212.000	0.178798	
3211.500	0.1802355	
3211.000	0.1817067	
3210.500	0.1832131	
3210.000	0.1847468	
3209.500	0.1863046	
3209.000	0.1878896	
3208.500	0.1895014	
3208.000	0.1911316	
3207.500	0.1927694	
3207.000	0.1944135	
3206.500	0.1960751	
3206.000	0.1977704	
3205.500	0.1995113	
3205.000	0.2013004	
3204.500	0.203125	
3204.000	0.2049647	
3203.500	0.2068018	
3203.000	0.2086356	
3202.500	0.2104816	
3202.000	0.2123555	
3201.500	0.2142627	
3201.000	0.2161961	
3200.500	0.2181435	
3200.000	0.2200959	
3199.500	0.2220503	
3199.000	0.2240065	
3198.500	0.225966	
3198.000	0.227932	
3197.500	0.2299153	
3197.000	0.231937	
3196.500	0.2340177	
3196.000	0.2361616	
3195.500	0.2383528	
3195.000	0.2405685	
3194.500	0.2427944	
3194.000	0.2450363	
3193.500	0.2473075	
3193.000	0.2496186	
3192.500	0.2519685	
3192.000	0.2543502	
3191.500	0.2567598	
3191.000	0.2592011	
3190.500	0.261678	
3190.000	0.2641847	
3189.500	0.2667032	
3189.000	0.2692129	
3188.500	0.2717009	
3188.000	0.2741667	
3187.500	0.2766198	
3187.000	0.279073	
3186.500	0.2815358	
3186.000	0.284009	
3185.500	0.2864885	
3185.000	0.2889719	
3184.500	0.2914606	
3184.000	0.2939556	
3183.500	0.2964528	
3183.000	0.2989509	
3182.500	0.3014611	
3182.000	0.3040095	
3181.500	0.3066204	
3181.000	0.3093006	
3180.500	0.3120306	
3180.000	0.3147771	
3179.500	0.3175113	
3179.000	0.3202271	
3178.500	0.3229392	
3178.000	0.3256687	
3177.500	0.328427	
3177.000	0.3312148	
3176.500	0.3340302	
3176.000	0.3368751	
3175.500	0.3397469	
3175.000	0.3426345	
3174.500	0.345524	
3174.000	0.3484137	
3173.500	0.3513175	
3173.000	0.3542536	
3172.500	0.3572355	
3172.000	0.36027	
3171.500	0.3633582	
3171.000	0.3664925	
3170.500	0.3696608	
3170.000	0.3728601	
3169.500	0.3761009	
3169.000	0.379394	
3168.500	0.3827272	
3168.000	0.3860682	
3167.500	0.3893969	
3167.000	0.392726	
3166.500	0.3960927	
3166.000	0.3995241	
3165.500	0.4030156	
3165.000	0.4065359	
3164.500	0.4100545	
3164.000	0.4135616	
3163.500	0.4170696	
3163.000	0.4206008	
3162.500	0.4241735	
3162.000	0.4277979	
3161.500	0.4314792	
3161.000	0.4352249	
3160.500	0.439041	
3160.000	0.4429271	
3159.500	0.4468636	
3159.000	0.4508145	
3158.500	0.4547513	
3158.000	0.4586836	
3157.500	0.4626566	
3157.000	0.4667114	
3156.500	0.4708531	
3156.000	0.4750545	
3155.500	0.4792847	
3155.000	0.4835297	
3154.500	0.48779	
3154.000	0.4920728	
3153.500	0.4963856	
3153.000	0.5007272	
3152.500	0.5050835	
3152.000	0.5094402	
3151.500	0.5137976	
3151.000	0.5181659	
3150.500	0.5225405	
3150.000	0.5268915	
3149.500	0.5311866	
3149.000	0.5354251	
3148.500	0.5396499	
3148.000	0.5439236	
3147.500	0.5482951	
3147.000	0.552775	
3146.500	0.5573459	
3146.000	0.5619885	
3145.500	0.566702	
3145.000	0.5715114	
3144.500	0.5764485	
3144.000	0.5815378	
3143.500	0.5867752	
3143.000	0.5921383	
3142.500	0.5975912	
3142.000	0.6031011	
3141.500	0.6086379	
3141.000	0.6141724	
3140.500	0.6196813	
3140.000	0.6251632	
3139.500	0.6306404	
3139.000	0.6361389	
3138.500	0.6416677	
3138.000	0.6472181	
3137.500	0.6527772	
3137.000	0.6583352	
3136.500	0.6638877	
3136.000	0.6694466	
3135.500	0.6750465	
3135.000	0.6807309	
3134.500	0.6865252	
3134.000	0.6924218	
3133.500	0.6983917	
3133.000	0.704398	
3132.500	0.7104046	
3132.000	0.7163883	
3131.500	0.7223612	
3131.000	0.7283754	
3130.500	0.7345082	
3130.000	0.7408151	
3129.500	0.7473056	
3129.000	0.7539563	
3128.500	0.7607429	
3128.000	0.7676568	
3127.500	0.7746814	
3127.000	0.7817694	
3126.500	0.7888801	
3126.000	0.7960269	
3125.500	0.8032875	
3125.000	0.810727	
3124.500	0.8183435	
3124.000	0.8260817	
3123.500	0.8338897	
3123.000	0.8417475	
3122.500	0.8496526	
3122.000	0.8576355	
3121.500	0.8657505	
3121.000	0.8740292	
3120.500	0.8824254	
3120.000	0.8908536	
3119.500	0.8992811	
3119.000	0.9077523	
3118.500	0.9163127	
3118.000	0.924936	
3117.500	0.9335469	
3117.000	0.9420953	
3116.500	0.9505889	
3116.000	0.9590679	
3115.500	0.9675705	
3115.000	0.9761158	
3114.500	0.984694	
3114.000	0.9932683	
3113.500	1.0018	
3113.000	1.010285	
3112.500	1.018762	
3112.000	1.02726	
3111.500	1.035722	
3111.000	1.043981	
3110.500	1.051852	
3110.000	1.059249	
3109.500	1.066235	
3109.000	1.07295	
3108.500	1.07951	
3108.000	1.086007	
3107.500	1.092527	
3107.000	1.09913	
3106.500	1.105824	
3106.000	1.112622	
3105.500	1.119618	
3105.000	1.12697	
3104.500	1.134775	
3104.000	1.143013	
3103.500	1.151618	
3103.000	1.160568	
3102.500	1.169854	
3102.000	1.179428	
3101.500	1.189148	
3101.000	1.198845	
3100.500	1.20841	
3100.000	1.21787	
3099.500	1.227374	
3099.000	1.237093	
3098.500	1.247113	
3098.000	1.257411	
3097.500	1.267895	
3097.000	1.278466	
3096.500	1.289049	
3096.000	1.299704	
3095.500	1.310671	
3095.000	1.322266	
3094.500	1.334601	
3094.000	1.347483	
3093.500	1.36062	
3093.000	1.373927	
3092.500	1.387579	
3092.000	1.401777	
3091.500	1.416533	
3091.000	1.431682	
3090.500	1.447091	
3090.000	1.462808	
3089.500	1.479044	
3089.000	1.496007	
3088.500	1.513737	
3088.000	1.532081	
3087.500	1.550772	
3087.000	1.569509	
3086.500	1.588083	
3086.000	1.606534	
3085.500	1.625179	
3085.000	1.644509	
3084.500	1.664963	
3084.000	1.686995	
3083.500	1.711111	
3083.000	1.737587	
3082.500	1.766006	
3082.000	1.795442	
3081.500	1.825143	
3081.000	1.855248	
3080.500	1.886787	
3080.000	1.920648	
3079.500	1.956742	
3079.000	1.994384	
3078.500	2.032712	
3078.000	2.070756	
3077.500	2.1076	
3077.000	2.142535	
3076.500	2.175214	
3076.000	2.205704	
3075.500	2.23454	
3075.000	2.262791	
3074.500	2.29174	
3074.000	2.321415	
3073.500	2.350209	
3073.000	2.376341	
3072.500	2.400013	
3072.000	2.423852	
3071.500	2.450154	
3071.000	2.478214	
3070.500	2.505242	
3070.000	2.52856	
3069.500	2.547034	
3069.000	2.561688	
3068.500	2.574458	
3068.000	2.586023	
3067.500	2.595565	
3067.000	2.602104	
3066.500	2.605063	
3066.000	2.604985	
3065.500	2.603665	
3065.000	2.603099	
3064.500	2.603473	
3064.000	2.602857	
3063.500	2.599783	
3063.000	2.595567	
3062.500	2.593158	
3062.000	2.594016	
3061.500	2.595696	
3061.000	2.593638	
3060.500	2.585783	
3060.000	2.574303	
3059.500	2.564011	
3059.000	2.558912	
3058.500	2.55951	
3058.000	2.563541	
3057.500	2.568716	
3057.000	2.573454	
3056.500	2.576962	
3056.000	2.580078	
3055.500	2.584334	
3055.000	2.589943	
3054.500	2.59556	
3054.000	2.600597	
3053.500	2.606924	
3053.000	2.616513	
3052.500	2.62823	
3052.000	2.638594	
3051.500	2.644657	
3051.000	2.646177	
3050.500	2.645478	
3050.000	2.645146	
3049.500	2.645969	
3049.000	2.645911	
3048.500	2.641995	
3048.000	2.633646	
3047.500	2.623579	
3047.000	2.614558	
3046.500	2.606597	
3046.000	2.598066	
3045.500	2.587563	
3045.000	2.574324	
3044.500	2.558107	
3044.000	2.53923	
3043.500	2.517706	
3043.000	2.491495	
3042.500	2.45738	
3042.000	2.413595	
3041.500	2.360981	
3041.000	2.301871	
3040.500	2.238113	
3040.000	2.170239	
3039.500	2.098421	
3039.000	2.023648	
3038.500	1.948595	
3038.000	1.877402	
3037.500	1.813634	
3037.000	1.757656	
3036.500	1.706523	
3036.000	1.658228	
3035.500	1.612662	
3035.000	1.570393	
3034.500	1.531312	
3034.000	1.49481	
3033.500	1.460387	
3033.000	1.427759	
3032.500	1.396801	
3032.000	1.367604	
3031.500	1.340349	
3031.000	1.315358	
3030.500	1.292802	
3030.000	1.272585	
3029.500	1.25433	
3029.000	1.23767	
3028.500	1.222364	
3028.000	1.208318	
3027.500	1.19544	
3027.000	1.183657	
3026.500	1.172968	
3026.000	1.163452	
3025.500	1.155186	
3025.000	1.1481	
3024.500	1.141998	
3024.000	1.13668	
3023.500	1.132102	
3023.000	1.128333	
3022.500	1.125383	
3022.000	1.123185	
3021.500	1.121634	
3021.000	1.120683	
3020.500	1.12038	
3020.000	1.120802	
3019.500	1.121972	
3019.000	1.123852	
3018.500	1.126311	
3018.000	1.129267	
3017.500	1.13271	
3017.000	1.136764	
3016.500	1.141577	
3016.000	1.147249	
3015.500	1.153825	
3015.000	1.161284	
3014.500	1.169657	
3014.000	1.178941	
3013.500	1.189079	
3013.000	1.199916	
3012.500	1.211322	
3012.000	1.223319	
3011.500	1.236085	
3011.000	1.249775	
3010.500	1.264467	
3010.000	1.280093	
3009.500	1.296526	
3009.000	1.313548	
3008.500	1.33098	
3008.000	1.348882	
3007.500	1.36763	
3007.000	1.387777	
3006.500	1.409536	
3006.000	1.432784	
3005.500	1.457151	
3005.000	1.482422	
3004.500	1.508607	
3004.000	1.536008	
3003.500	1.565132	
3003.000	1.596675	
3002.500	1.631327	
3002.000	1.669822	
3001.500	1.712513	
3001.000	1.759243	
3000.500	1.809428	
3000.000	1.862251	
2999.500	1.918354	
2999.000	1.978691	
2998.500	2.043814	
2998.000	2.113346	
2997.500	2.191872	
2997.000	2.289231	
2996.500	2.404097	
2996.000	2.524417	
2995.500	2.640207	
2995.000	2.745083	
2994.500	2.833903	
2994.000	2.903347	
2993.500	2.954069	
2993.000	2.990973	
2992.500	3.016303	
2992.000	3.026669	
2991.500	3.019753	
2991.000	2.998008	
2990.500	2.966308	
2990.000	2.927261	
2989.500	2.882564	
2989.000	2.834814	
2988.500	2.788651	
2988.000	2.752098	
2987.500	2.739074	
2987.000	2.751921	
2986.500	2.775193	
2986.000	2.795412	
2985.500	2.810489	
2985.000	2.822301	
2984.500	2.831035	
2984.000	2.838152	
2983.500	2.847584	
2983.000	2.859123	
2982.500	2.865814	
2982.000	2.860697	
2981.500	2.843725	
2981.000	2.81799	
2980.500	2.783359	
2980.000	2.736054	
2979.500	2.674493	
2979.000	2.601423	
2978.500	2.521662	
2978.000	2.440434	
2977.500	2.361044	
2977.000	2.280238	
2976.500	2.196585	
2976.000	2.11259	
2975.500	2.032111	
2975.000	1.958163	
2974.500	1.890523	
2974.000	1.829265	
2973.500	1.773897	
2973.000	1.722065	
2972.500	1.672013	
2972.000	1.623852	
2971.500	1.578094	
2971.000	1.534643	
2970.500	1.492662	
2970.000	1.451409	
2969.500	1.410771	
2969.000	1.371191	
2968.500	1.333173	
2968.000	1.297081	
2967.500	1.263064	
2967.000	1.231015	
2966.500	1.200557	
2966.000	1.171303	
2965.500	1.143003	
2965.000	1.115636	
2964.500	1.089193	
2964.000	1.06368	
2963.500	1.039122	
2963.000	1.015536	
2962.500	0.9929102	
2962.000	0.9712098	
2961.500	0.950376	
2961.000	0.9303118	
2960.500	0.9108376	
2960.000	0.8918109	
2959.500	0.8732323	
2959.000	0.8552199	
2958.500	0.8378774	
2958.000	0.8212065	
2957.500	0.8051106	
2957.000	0.7894769	
2956.500	0.7742196	
2956.000	0.7593254	
2955.500	0.7448217	
2955.000	0.7307107	
2954.500	0.7169438	
2954.000	0.7034515	
2953.500	0.6902241	
2953.000	0.6773077	
2952.500	0.6647533	
2952.000	0.6525681	
2951.500	0.6407332	
2951.000	0.6292255	
2950.500	0.6180211	
2950.000	0.6070968	
2949.500	0.5964477	
2949.000	0.5860836	
2948.500	0.5759947	
2948.000	0.5661437	
2947.500	0.5564847	
2947.000	0.5470025	
2946.500	0.5377109	
2946.000	0.5286211	
2945.500	0.5197354	
2945.000	0.5110412	
2944.500	0.5025274	
2944.000	0.4941897	
2943.500	0.4860359	
2943.000	0.478092	
2942.500	0.4703755	
2942.000	0.4628819	
2941.500	0.4555846	
2941.000	0.4484539	
2940.500	0.4414662	
2940.000	0.4346006	
2939.500	0.4278374	
2939.000	0.4211653	
2938.500	0.4145796	
2938.000	0.4080874	
2937.500	0.4017014	
2937.000	0.3954417	
2936.500	0.3893195	
2936.000	0.3833406	
2935.500	0.3775044	
2935.000	0.3718045	
2934.500	0.3662272	
2934.000	0.3607577	
2933.500	0.3553882	
2933.000	0.3501212	
2932.500	0.3449591	
2932.000	0.3398935	
2931.500	0.3349065	
2931.000	0.3299851	
2930.500	0.325129	
2930.000	0.3203511	
2929.500	0.3156615	
2929.000	0.3110636	
2928.500	0.3065512	
2928.000	0.3021176	
2927.500	0.2977642	
2927.000	0.2935024	
2926.500	0.2893448	
2926.000	0.2852901	
2925.500	0.2813286	
2925.000	0.2774484	
2924.500	0.2736449	
2924.000	0.2699221	
2923.500	0.2662855	
2923.000	0.2627391	
2922.500	0.2592859	
2922.000	0.2559302	
2921.500	0.252675	
2921.000	0.2495206	
2920.500	0.2464631	
2920.000	0.2434938	
2919.500	0.2405972	
2919.000	0.2377572	
2918.500	0.2349617	
2918.000	0.2322057	
2917.500	0.229496	
2917.000	0.2268442	
2916.500	0.2242531	
2916.000	0.2217174	
2915.500	0.2192277	
2915.000	0.2167831	
2914.500	0.2143913	
2914.000	0.2120641	
2913.500	0.2098105	
2913.000	0.2076359	
2912.500	0.205534	
2912.000	0.2034918	
2911.500	0.2014979	
2911.000	0.1995512	
2910.500	0.1976578	
2910.000	0.1958219	
2909.500	0.1940373	
2909.000	0.1922944	
2908.500	0.1905887	
2908.000	0.1889269	
2907.500	0.1873198	
2907.000	0.1857758	
2906.500	0.1842918	
2906.000	0.1828558	
2905.500	0.1814558	
2905.000	0.1800915	
2904.500	0.1787707	
2904.000	0.1775041	
2903.500	0.1762949	
2903.000	0.175134	
2902.500	0.1740038	
2902.000	0.1728901	
2901.500	0.1717909	
2901.000	0.1707142	
2900.500	0.1696643	
2900.000	0.1686333	
2899.500	0.167607	
2899.000	0.1665796	
2898.500	0.1655589	
2898.000	0.1645553	
2897.500	0.1635701	
2897.000	0.1625935	
2896.500	0.1616114	
2896.000	0.160612	
2895.500	0.1595896	
2895.000	0.158545	
2894.500	0.157485	
2894.000	0.1564173	
2893.500	0.1553463	
2893.000	0.1542713	
2892.500	0.1531901	
2892.000	0.1521023	
2891.500	0.1510118	
2891.000	0.1499273	
2890.500	0.1488601	
2890.000	0.1478211	
2889.500	0.1468156	
2889.000	0.1458424	
2888.500	0.1448953	
2888.000	0.1439676	
2887.500	0.1430568	
2887.000	0.1421647	
2886.500	0.1412948	
2886.000	0.1404492	
2885.500	0.1396279	
2885.000	0.1388296	
2884.500	0.1380524	
2884.000	0.1372893	
2883.500	0.1365255	
2883.000	0.1357414	
2882.500	0.134923	
2882.000	0.1340723	
2881.500	0.1332092	
2881.000	0.1323608	
2880.500	0.131546	
2880.000	0.1307658	
2879.500	0.1300069	
2879.000	0.1292533	
2878.500	0.1284979	
2878.000	0.1277429	
2877.500	0.1269944	
2877.000	0.1262587	
2876.500	0.1255424	
2876.000	0.1248529	
2875.500	0.1241923	
2875.000	0.1235536	
2874.500	0.1229223	
2874.000	0.1222869	
2873.500	0.1216456	
2873.000	0.121006	
2872.500	0.1203809	
2872.000	0.1197829	
2871.500	0.1192184	
2871.000	0.1186841	
2870.500	0.1181671	
2870.000	0.1176552	
2869.500	0.1171459	
2869.000	0.116647	
2868.500	0.1161713	
2868.000	0.1157303	
2867.500	0.1153315	
2867.000	0.1149795	
2866.500	0.1146734	
2866.000	0.1144026	
2865.500	0.1141492	
2865.000	0.1138954	
2864.500	0.1136373	
2864.000	0.113387	
2863.500	0.1131608	
2863.000	0.1129674	
2862.500	0.1128056	
2862.000	0.112674	
2861.500	0.1125755	
2861.000	0.1125126	
2860.500	0.1124808	
2860.000	0.1124726	
2859.500	0.1124832	
2859.000	0.112513	
2858.500	0.112563	
2858.000	0.1126333	
2857.500	0.1127243	
2857.000	0.1128367	
2856.500	0.1129677	
2856.000	0.1131095	
2855.500	0.1132547	
2855.000	0.1134012	
2854.500	0.1135561	
2854.000	0.1137322	
2853.500	0.1139451	
2853.000	0.1142098	
2852.500	0.1145404	
2852.000	0.1149489	
2851.500	0.1154435	
2851.000	0.1160246	
2850.500	0.1166859	
2850.000	0.1174227	
2849.500	0.1182427	
2849.000	0.1191607	
2848.500	0.1201882	
2848.000	0.121332	
2847.500	0.1225947	
2847.000	0.1239841	
2846.500	0.1255069	
2846.000	0.1271719	
2845.500	0.1289855	
2845.000	0.1309624	
2844.500	0.1331251	
2844.000	0.1355018	
2843.500	0.1381162	
2843.000	0.1409975	
2842.500	0.1441636	
2842.000	0.1476369	
2841.500	0.1514339	
2841.000	0.1555746	
2840.500	0.1600761	
2840.000	0.1649708	
2839.500	0.170277	
2839.000	0.1760155	
2838.500	0.1821925	
2838.000	0.1887948	
2837.500	0.1957849	
2837.000	0.2031067	
2836.500	0.2106758	
2836.000	0.2183866	
2835.500	0.2261124	
2835.000	0.2336935	
2834.500	0.2409476	
2834.000	0.2476634	
2833.500	0.2536464	
2833.000	0.2587089	
2832.500	0.2626977	
2832.000	0.2654705	
